id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1186399698480857088,Katelenert,#aect19 https://t.co/1zt9YaUz4W,Mon Oct 21 21:51:45 +0000 2019,21/10/2019 22:51:45,,,,,1243927524,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/649249748453576704/LWg6R5wD_normal.jpg,232,560,"Charleston, South Carolina",http://twitter.com/Katelenert/statuses/1186399698480857088,"{""hashtags"":[{""text"":""aect19"",""indices"":[0,7]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/1zt9YaUz4W"",""expanded_url"":""https://twitter.com/katelenert/status/1186397752101523456"",""display_url"":""twitter.com/katelenert/sta…"",""indices"":[8,31]}]}"
1186394509967413248,rebeccamclark87,Oh look out everyone! I can make cool things - for educational purposes of course!  😎 #aect19 @TheMakerBit https://t.co/Az6H9opkm0,Mon Oct 21 21:31:07 +0000 2019,21/10/2019 22:31:07,,,,,2786357411,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1116743962067460096/nxZX1CVu_normal.png,54,105,"Blacksburg, VA",http://twitter.com/rebeccamclark87/statuses/1186394509967413248,"{""hashtags"":[{""text"":""aect19"",""indices"":[86,93]}],""symbols"":[],""user_mentions"":[{""screen_name"":""TheMakerBit"",""name"":""TheMakerBit"",""id"":826327660078911500,""id_str"":""826327660078911488"",""indices"":[94,106]}],""urls"":[],""media"":[{""id"":1186394504498045000,""id_str"":""1186394504498044928"",""indices"":[107,130],""media_url"":""http://pbs.twimg.com/media/EHbrhBwU4AAf1ty.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EHbrhBwU4AAf1ty.jpg"",""url"":""https://t.co/Az6H9opkm0"",""display_url"":""pic.twitter.com/Az6H9opkm0"",""expanded_url"":""https://twitter.com/rebeccamclark87/status/1186394509967413248/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1536,""h"":2048,""resize"":""fit""},""medium"":{""w"":900,""h"":1200,""resize"":""fit""},""small"":{""w"":510,""h"":680,""resize"":""fit""}}}]}"
1186389747368939520,ZhongruiYao,"RT @ISLT_FSU: #FSU #FSUCOE #ISLT students and faculty in Vegas for #AECT19, you now have access to a chronological listing of all ISLT presentations this week: https://t.co/XQy25xuLbt",Mon Oct 21 21:12:12 +0000 2019,21/10/2019 22:12:12,,,,,1664133686,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1168975986920214530/OJRLfdQQ_normal.jpg,83,426,"Urbana, Illinois",http://twitter.com/ZhongruiYao/statuses/1186389747368939520,"{""hashtags"":[{""text"":""FSU"",""indices"":[14,18]},{""text"":""FSUCOE"",""indices"":[19,26]},{""text"":""ISLT"",""indices"":[27,32]},{""text"":""AECT19"",""indices"":[67,74]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ISLT_FSU"",""name"":""ISLT @ FSU"",""id"":59857759,""id_str"":""59857759"",""indices"":[3,12]}],""urls"":[]}"
1186389280060596224,schwier,Roster of Designers for Learning sessions at #AECT19 https://t.co/KziGcP2Y5d,Mon Oct 21 21:10:21 +0000 2019,21/10/2019 22:10:21,,,,,12162982,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",http://pbs.twimg.com/profile_images/880502074789605376/TGsKjnSR_normal.jpg,1199,538,"iPhone: 52.126092,-106.648576",http://twitter.com/schwier/statuses/1186389280060596224,"{""hashtags"":[{""text"":""AECT19"",""indices"":[45,52]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/KziGcP2Y5d"",""expanded_url"":""https://rickscafe.wordpress.com/2019/10/21/roster-of-designers-for-learning-sessions-at-aect19/"",""display_url"":""rickscafe.wordpress.com/2019/10/21/ros…"",""indices"":[53,76]}]}"
1186386394811256832,AECT,RT @nangur1: Early career symposium hosted by Theory and Research division of ⁦@AECT⁩ Kick off speaker Elizabeth Boling #aect19 #aect19inspired https://t.co/1fi7BshlWy,Mon Oct 21 20:58:53 +0000 2019,21/10/2019 21:58:53,,,,,12030342,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057649830879748096/-gzHp1_5_normal.jpg,3089,171,Worldwide,http://twitter.com/AECT/statuses/1186386394811256832,"{""hashtags"":[{""text"":""aect19"",""indices"":[120,127]}],""symbols"":[],""user_mentions"":[{""screen_name"":""nangur1"",""name"":""Dr. Nandita Gurjar"",""id"":2743313304,""id_str"":""2743313304"",""indices"":[3,11]},{""screen_name"":""AECT"",""name"":""✵ AECT ✵"",""id"":12030342,""id_str"":""12030342"",""indices"":[79,84]}],""urls"":[]}"
1186385797345202176,nangur1,Early career symposium hosted by Theory and Research division of ⁦@AECT⁩ Kick off speaker Elizabeth Boling #aect19 #aect19inspired https://t.co/1fi7BshlWy,Mon Oct 21 20:56:30 +0000 2019,21/10/2019 21:56:30,,,,,2743313304,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1104627559013203969/1jU1IFjw_normal.jpg,1618,1205,"Cedar Falls, IA",http://twitter.com/nangur1/statuses/1186385797345202176,"{""hashtags"":[{""text"":""aect19"",""indices"":[107,114]},{""text"":""aect19inspired"",""indices"":[115,130]}],""symbols"":[],""user_mentions"":[{""screen_name"":""AECT"",""name"":""✵ AECT ✵"",""id"":12030342,""id_str"":""12030342"",""indices"":[66,71]}],""urls"":[],""media"":[{""id"":1186385791997505500,""id_str"":""1186385791997505536"",""indices"":[131,154],""media_url"":""http://pbs.twimg.com/media/EHbjl5KU8AATAIS.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EHbjl5KU8AATAIS.jpg"",""url"":""https://t.co/1fi7BshlWy"",""display_url"":""pic.twitter.com/1fi7BshlWy"",""expanded_url"":""https://twitter.com/nangur1/status/1186385797345202176/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":510,""resize"":""fit""},""medium"":{""w"":1200,""h"":900,""resize"":""fit""},""large"":{""w"":2048,""h"":1536,""resize"":""fit""}}}]}"
1186383710859362304,AECT,"RT @robmoore3: I'm presenting (Tues, Oct 22, 9am, Pavilion 10) on some of my MOOC research! This study looked at student's motivational factors and course performance in a MOOC. You dont want to miss it! #aect19 #aect19inspired https://t.co/5MryVUbBed https://t.co/t8K5zdusgC",Mon Oct 21 20:48:13 +0000 2019,21/10/2019 21:48:13,,,,,12030342,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057649830879748096/-gzHp1_5_normal.jpg,3089,171,Worldwide,http://twitter.com/AECT/statuses/1186383710859362304,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""robmoore3"",""name"":""Rob Moore, Ph.D. | #aect19"",""id"":45256556,""id_str"":""45256556"",""indices"":[3,13]}],""urls"":[]}"
1186383630966222848,AECT,RT @jcmadison2007: #inspiredme #aect19 https://t.co/yVlyg3LpZw,Mon Oct 21 20:47:54 +0000 2019,21/10/2019 21:47:54,,,,,12030342,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057649830879748096/-gzHp1_5_normal.jpg,3089,171,Worldwide,http://twitter.com/AECT/statuses/1186383630966222848,"{""hashtags"":[{""text"":""inspiredme"",""indices"":[19,30]},{""text"":""aect19"",""indices"":[31,38]}],""symbols"":[],""user_mentions"":[{""screen_name"":""jcmadison2007"",""name"":""Szu-Yueh Justine Chien"",""id"":93868762,""id_str"":""93868762"",""indices"":[3,17]}],""urls"":[],""media"":[{""id"":1186346649091600400,""id_str"":""1186346649091600393"",""indices"":[39,62],""media_url"":""http://pbs.twimg.com/media/EHa__eeUcAkAax4.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EHa__eeUcAkAax4.jpg"",""url"":""https://t.co/yVlyg3LpZw"",""display_url"":""pic.twitter.com/yVlyg3LpZw"",""expanded_url"":""https://twitter.com/jcmadison2007/status/1186346655727046657/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":510,""resize"":""fit""},""large"":{""w"":2048,""h"":1536,""resize"":""fit""},""medium"":{""w"":1200,""h"":900,""resize"":""fit""}},""source_status_id"":1186346655727046700,""source_status_id_str"":""1186346655727046657"",""source_user_id"":93868762,""source_user_id_str"":""93868762""}]}"
1186383605062234112,AECT,RT @eromerohall: Starting #AECT19 #aect19inspired with a mentor role in the @AECT Early Career Symposium! Shoutout to @kolorkid and Dr. Wanli Xing for their work as symposium coordinators! Looking forward to meeting the mentees and other colleagues who are also mentoring 🤩 https://t.co/MeDPnaL4dC,Mon Oct 21 20:47:48 +0000 2019,21/10/2019 21:47:48,,,,,12030342,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057649830879748096/-gzHp1_5_normal.jpg,3089,171,Worldwide,http://twitter.com/AECT/statuses/1186383605062234112,"{""hashtags"":[{""text"":""AECT19"",""indices"":[26,33]},{""text"":""aect19inspired"",""indices"":[34,49]}],""symbols"":[],""user_mentions"":[{""screen_name"":""eromerohall"",""name"":""Dr. Enilda Romero-Hall"",""id"":918747876,""id_str"":""918747876"",""indices"":[3,15]},{""screen_name"":""AECT"",""name"":""✵ AECT ✵"",""id"":12030342,""id_str"":""12030342"",""indices"":[76,81]},{""screen_name"":""kolorkid"",""name"":""Heather Leary"",""id"":14669702,""id_str"":""14669702"",""indices"":[118,127]}],""urls"":[]}"
1186383231295213568,AECT,"RT @EINS_Institute: For the uninitiated, @AECT had its origins as the Department of Visual Instruction (later, the Division for Audio-Visual Instruction, or DAVI) of the @NEA. Approaching our Centennial! #AECT19 #inspiredme https://t.co/DkgI0GqtHv",Mon Oct 21 20:46:18 +0000 2019,21/10/2019 21:46:18,,,,,12030342,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057649830879748096/-gzHp1_5_normal.jpg,3089,171,Worldwide,http://twitter.com/AECT/statuses/1186383231295213568,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""EINS_Institute"",""name"":""James Ellsworth PhD"",""id"":860265492,""id_str"":""860265492"",""indices"":[3,18]},{""screen_name"":""AECT"",""name"":""✵ AECT ✵"",""id"":12030342,""id_str"":""12030342"",""indices"":[41,46]}],""urls"":[]}"
1186383186810392578,AECT,RT @rebeccamclark87: #aect19 #making @TheMakerBit Round 2!!! https://t.co/QrXU4m0npG,Mon Oct 21 20:46:08 +0000 2019,21/10/2019 21:46:08,,,,,12030342,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057649830879748096/-gzHp1_5_normal.jpg,3089,171,Worldwide,http://twitter.com/AECT/statuses/1186383186810392578,"{""hashtags"":[{""text"":""aect19"",""indices"":[21,28]},{""text"":""making"",""indices"":[29,36]}],""symbols"":[],""user_mentions"":[{""screen_name"":""rebeccamclark87"",""name"":""Rebecca Clark"",""id"":2786357411,""id_str"":""2786357411"",""indices"":[3,19]},{""screen_name"":""TheMakerBit"",""name"":""TheMakerBit"",""id"":826327660078911500,""id_str"":""826327660078911488"",""indices"":[37,49]}],""urls"":[],""media"":[{""id"":1186376501312114700,""id_str"":""1186376501312114688"",""indices"":[61,84],""media_url"":""http://pbs.twimg.com/media/EHbbJGqUUAAXmUU.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EHbbJGqUUAAXmUU.jpg"",""url"":""https://t.co/QrXU4m0npG"",""display_url"":""pic.twitter.com/QrXU4m0npG"",""expanded_url"":""https://twitter.com/rebeccamclark87/status/1186376506584391680/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":675,""h"":1200,""resize"":""fit""},""small"":{""w"":383,""h"":680,""resize"":""fit""},""large"":{""w"":1152,""h"":2048,""resize"":""fit""}},""source_status_id"":1186376506584391700,""source_status_id_str"":""1186376506584391680"",""source_user_id"":2786357411,""source_user_id_str"":""2786357411""}]}"
1186383105214468096,AECT,RT @DrVirtuality: Met another Camille @ ⁦@AECT⁩ convention. Highly recommend this session!  #aect19 @aect19inspired #distancelearning #onlinelearning #onlinelearn https://t.co/eLRqYpm3ew,Mon Oct 21 20:45:48 +0000 2019,21/10/2019 21:45:48,,,,,12030342,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057649830879748096/-gzHp1_5_normal.jpg,3089,171,Worldwide,http://twitter.com/AECT/statuses/1186383105214468096,"{""hashtags"":[{""text"":""aect19"",""indices"":[92,99]}],""symbols"":[],""user_mentions"":[{""screen_name"":""DrVirtuality"",""name"":""Dr. Camille Dempsey 🌀"",""id"":15667548,""id_str"":""15667548"",""indices"":[3,16]},{""screen_name"":""AECT"",""name"":""✵ AECT ✵"",""id"":12030342,""id_str"":""12030342"",""indices"":[41,46]}],""urls"":[]}"
1186383060675096576,AECT,RT @robmoore3: Interested in #learning #analytics? Check out this session with @tintinluo and @PaulineMuljana on Tuesday at 1pm in Conference Room 14. #aect19 #aect19inspired https://t.co/ymIPEGnKIu,Mon Oct 21 20:45:38 +0000 2019,21/10/2019 21:45:38,,,,,12030342,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057649830879748096/-gzHp1_5_normal.jpg,3089,171,Worldwide,http://twitter.com/AECT/statuses/1186383060675096576,"{""hashtags"":[{""text"":""learning"",""indices"":[29,38]},{""text"":""analytics"",""indices"":[39,49]}],""symbols"":[],""user_mentions"":[{""screen_name"":""robmoore3"",""name"":""Rob Moore, Ph.D. | #aect19"",""id"":45256556,""id_str"":""45256556"",""indices"":[3,13]},{""screen_name"":""tintinluo"",""name"":""Tian Luo"",""id"":29474883,""id_str"":""29474883"",""indices"":[79,89]},{""screen_name"":""PaulineMuljana"",""name"":""Pauline Muljana"",""id"":214979874,""id_str"":""214979874"",""indices"":[94,109]}],""urls"":[]}"
1186382810375847936,AECT,RT @nangur1: Enjoying the food and the company at the leadership luncheon at #aect19 #aectinspired ⁦@khuett⁩ https://t.co/zzvZeHlP02,Mon Oct 21 20:44:38 +0000 2019,21/10/2019 21:44:38,,,,,12030342,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057649830879748096/-gzHp1_5_normal.jpg,3089,171,Worldwide,http://twitter.com/AECT/statuses/1186382810375847936,"{""hashtags"":[{""text"":""aect19"",""indices"":[77,84]},{""text"":""aectinspired"",""indices"":[85,98]}],""symbols"":[],""user_mentions"":[{""screen_name"":""nangur1"",""name"":""Dr. Nandita Gurjar"",""id"":2743313304,""id_str"":""2743313304"",""indices"":[3,11]},{""screen_name"":""khuett"",""name"":""khuett"",""id"":18109307,""id_str"":""18109307"",""indices"":[100,107]}],""urls"":[],""media"":[{""id"":1186358975379337200,""id_str"":""1186358975379337216"",""indices"":[109,132],""media_url"":""http://pbs.twimg.com/media/EHbLM9eU8AAYKcH.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EHbLM9eU8AAYKcH.jpg"",""url"":""https://t.co/zzvZeHlP02"",""display_url"":""pic.twitter.com/zzvZeHlP02"",""expanded_url"":""https://twitter.com/nangur1/status/1186358985059790853/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":2048,""h"":1536,""resize"":""fit""},""small"":{""w"":680,""h"":510,""resize"":""fit""},""medium"":{""w"":1200,""h"":900,""resize"":""fit""}},""source_status_id"":1186358985059790800,""source_status_id_str"":""1186358985059790853"",""source_user_id"":2743313304,""source_user_id_str"":""2743313304""}]}"
1186382615571398657,AECT,RT @JenM: Here's the @design4learn roster of sessions at #aect19. We'll be updating the list with the slides at the conclusion of the conference. Thanks! https://t.co/bs61Ehh0rt,Mon Oct 21 20:43:52 +0000 2019,21/10/2019 21:43:52,,,,,12030342,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057649830879748096/-gzHp1_5_normal.jpg,3089,171,Worldwide,http://twitter.com/AECT/statuses/1186382615571398657,"{""hashtags"":[{""text"":""aect19"",""indices"":[57,64]}],""symbols"":[],""user_mentions"":[{""screen_name"":""JenM"",""name"":""Jennifer Maddrell"",""id"":13515,""id_str"":""13515"",""indices"":[3,8]},{""screen_name"":""design4learn"",""name"":""Designers for Learning"",""id"":1610558420,""id_str"":""1610558420"",""indices"":[21,34]}],""urls"":[]}"
1186382572915281920,AECT,RT @kolorkid: Members of the Leadership Development Committee inspire me! #AECT19 #inspiredme #inspiresme https://t.co/xJA3lKnZmw,Mon Oct 21 20:43:41 +0000 2019,21/10/2019 21:43:41,,,,,12030342,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057649830879748096/-gzHp1_5_normal.jpg,3089,171,Worldwide,http://twitter.com/AECT/statuses/1186382572915281920,"{""hashtags"":[{""text"":""AECT19"",""indices"":[74,81]},{""text"":""inspiredme"",""indices"":[82,93]},{""text"":""inspiresme"",""indices"":[94,105]}],""symbols"":[],""user_mentions"":[{""screen_name"":""kolorkid"",""name"":""Heather Leary"",""id"":14669702,""id_str"":""14669702"",""indices"":[3,12]}],""urls"":[],""media"":[{""id"":1186303839785275400,""id_str"":""1186303839785275394"",""indices"":[106,129],""media_url"":""http://pbs.twimg.com/media/EHaZDpYVUAI0mjs.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EHaZDpYVUAI0mjs.jpg"",""url"":""https://t.co/xJA3lKnZmw"",""display_url"":""pic.twitter.com/xJA3lKnZmw"",""expanded_url"":""https://twitter.com/kolorkid/status/1186303845309149184/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":680,""h"":510,""resize"":""fit""},""medium"":{""w"":1200,""h"":900,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":2048,""h"":1536,""resize"":""fit""}},""source_status_id"":1186303845309149200,""source_status_id_str"":""1186303845309149184"",""source_user_id"":14669702,""source_user_id_str"":""14669702""}]}"
1186382546130493440,AECT,RT @srogidd: #aect19 https://t.co/jNK2701Zii,Mon Oct 21 20:43:35 +0000 2019,21/10/2019 21:43:35,,,,,12030342,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057649830879748096/-gzHp1_5_normal.jpg,3089,171,Worldwide,http://twitter.com/AECT/statuses/1186382546130493440,"{""hashtags"":[{""text"":""aect19"",""indices"":[13,20]}],""symbols"":[],""user_mentions"":[{""screen_name"":""srogidd"",""name"":""Sylvia Rogers"",""id"":28836047,""id_str"":""28836047"",""indices"":[3,11]}],""urls"":[],""media"":[{""id"":1186119827665997800,""id_str"":""1186119827665997825"",""indices"":[21,44],""media_url"":""http://pbs.twimg.com/media/EHXxsu0UUAEZqA_.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EHXxsu0UUAEZqA_.jpg"",""url"":""https://t.co/jNK2701Zii"",""display_url"":""pic.twitter.com/jNK2701Zii"",""expanded_url"":""https://twitter.com/srogidd/status/1186119831617077248/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1280,""h"":720,""resize"":""fit""},""small"":{""w"":680,""h"":383,""resize"":""fit""},""medium"":{""w"":1200,""h"":675,""resize"":""fit""}},""source_status_id"":1186119831617077200,""source_status_id_str"":""1186119831617077248"",""source_user_id"":28836047,""source_user_id_str"":""28836047""}]}"
1186382506775302144,AECT,"RT @caranorth11: Watch out #AECT19, glitter and glue are in the house!! @AnnaRoseLeach. Check out our presentations on Tuesday, Thursday, and Friday!! https://t.co/i4Ht7mLhuC",Mon Oct 21 20:43:26 +0000 2019,21/10/2019 21:43:26,,,,,12030342,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057649830879748096/-gzHp1_5_normal.jpg,3089,171,Worldwide,http://twitter.com/AECT/statuses/1186382506775302144,"{""hashtags"":[{""text"":""AECT19"",""indices"":[27,34]}],""symbols"":[],""user_mentions"":[{""screen_name"":""caranorth11"",""name"":""Cara North #devlearn #aect19"",""id"":715304516791451600,""id_str"":""715304516791451648"",""indices"":[3,15]},{""screen_name"":""AnnaRoseLeach"",""name"":""Anna Leach"",""id"":769261047312035800,""id_str"":""769261047312035840"",""indices"":[72,86]}],""urls"":[]}"
1186381523479433216,AECT,We are inspired by all of the recipients of the #AECT19 Leadership Awards. Congrats everyone! https://t.co/bfS2ToKB8G,Mon Oct 21 20:39:31 +0000 2019,21/10/2019 21:39:31,,,,,12030342,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057649830879748096/-gzHp1_5_normal.jpg,3089,171,Worldwide,http://twitter.com/AECT/statuses/1186381523479433216,"{""hashtags"":[{""text"":""AECT19"",""indices"":[48,55]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1186381516613378000,""id_str"":""1186381516613378048"",""indices"":[94,117],""media_url"":""http://pbs.twimg.com/media/EHbftCHUYAAfj0J.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EHbftCHUYAAfj0J.jpg"",""url"":""https://t.co/bfS2ToKB8G"",""display_url"":""pic.twitter.com/bfS2ToKB8G"",""expanded_url"":""https://twitter.com/AECT/status/1186381523479433216/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":510,""resize"":""fit""},""medium"":{""w"":1200,""h"":900,""resize"":""fit""},""large"":{""w"":2048,""h"":1536,""resize"":""fit""}}}]}"
1186380384683978752,robmoore3,Interested in #learning #analytics? Check out this session with @tintinluo and @PaulineMuljana on Tuesday at 1pm in Conference Room 14. #aect19 #aect19inspired https://t.co/ymIPEGnKIu,Mon Oct 21 20:35:00 +0000 2019,21/10/2019 21:35:00,,,,,45256556,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1154812379143790598/YqHMh8-Z_normal.jpg,973,596,"Norfolk, VA",http://twitter.com/robmoore3/statuses/1186380384683978752,"{""hashtags"":[{""text"":""learning"",""indices"":[14,23]},{""text"":""analytics"",""indices"":[24,34]},{""text"":""aect19"",""indices"":[136,143]},{""text"":""aect19inspired"",""indices"":[144,159]}],""symbols"":[],""user_mentions"":[{""screen_name"":""tintinluo"",""name"":""Tian Luo"",""id"":29474883,""id_str"":""29474883"",""indices"":[64,74]},{""screen_name"":""PaulineMuljana"",""name"":""Pauline Muljana"",""id"":214979874,""id_str"":""214979874"",""indices"":[79,94]}],""urls"":[],""media"":[{""id"":1184457773087707100,""id_str"":""1184457773087707138"",""indices"":[160,183],""media_url"":""http://pbs.twimg.com/media/EHAKEbBX0AImeub.png"",""media_url_https"":""https://pbs.twimg.com/media/EHAKEbBX0AImeub.png"",""url"":""https://t.co/ymIPEGnKIu"",""display_url"":""pic.twitter.com/ymIPEGnKIu"",""expanded_url"":""https://twitter.com/robmoore3/status/1186380384683978752/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":680,""h"":495,""resize"":""fit""},""large"":{""w"":732,""h"":533,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":732,""h"":533,""resize"":""fit""}}}]}"
1186378363411124224,michaelmgrant,RT @JenM: Here's the @design4learn roster of sessions at #aect19. We'll be updating the list with the slides at the conclusion of the conference. Thanks! https://t.co/bs61Ehh0rt,Mon Oct 21 20:26:58 +0000 2019,21/10/2019 21:26:58,,,,,132653457,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1909347027/mgrant2-avatar-small_normal.jpg,1480,640,Columbia | University of SC,http://twitter.com/michaelmgrant/statuses/1186378363411124224,"{""hashtags"":[{""text"":""aect19"",""indices"":[57,64]}],""symbols"":[],""user_mentions"":[{""screen_name"":""JenM"",""name"":""Jennifer Maddrell"",""id"":13515,""id_str"":""13515"",""indices"":[3,8]},{""screen_name"":""design4learn"",""name"":""Designers for Learning"",""id"":1610558420,""id_str"":""1610558420"",""indices"":[21,34]}],""urls"":[]}"
1186378274802257920,DrVirtuality,Met another Camille @ ⁦@AECT⁩ convention. Highly recommend this session!  #aect19 @aect19inspired #distancelearning #onlinelearning #onlinelearn https://t.co/eLRqYpm3ew,Mon Oct 21 20:26:37 +0000 2019,21/10/2019 21:26:37,,,,,15667548,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1131966046670348288/a3TFTiir_normal.png,2743,2351,"Erie, Pennsylvania",http://twitter.com/DrVirtuality/statuses/1186378274802257920,"{""hashtags"":[{""text"":""aect19"",""indices"":[74,81]},{""text"":""distancelearning"",""indices"":[98,115]},{""text"":""onlinelearning"",""indices"":[116,131]},{""text"":""onlinelearn"",""indices"":[132,144]}],""symbols"":[],""user_mentions"":[{""screen_name"":""AECT"",""name"":""✵ AECT ✵"",""id"":12030342,""id_str"":""12030342"",""indices"":[23,28]}],""urls"":[],""media"":[{""id"":1186378268720550000,""id_str"":""1186378268720549888"",""indices"":[145,168],""media_url"":""http://pbs.twimg.com/media/EHbcv-xU0AA1JGt.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EHbcv-xU0AA1JGt.jpg"",""url"":""https://t.co/eLRqYpm3ew"",""display_url"":""pic.twitter.com/eLRqYpm3ew"",""expanded_url"":""https://twitter.com/DrVirtuality/status/1186378274802257920/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1536,""h"":2048,""resize"":""fit""},""small"":{""w"":510,""h"":680,""resize"":""fit""},""medium"":{""w"":900,""h"":1200,""resize"":""fit""}}}]}"
1186378001673404416,michaelmgrant,RT @AECT: Changing of the AECT guard! Immediate past President Trey Martindale passes the gavel to incoming President Michael Grant. #AECT19 https://t.co/LUZueMl4VE,Mon Oct 21 20:25:32 +0000 2019,21/10/2019 21:25:32,,,,,132653457,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1909347027/mgrant2-avatar-small_normal.jpg,1480,640,Columbia | University of SC,http://twitter.com/michaelmgrant/statuses/1186378001673404416,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""AECT"",""name"":""✵ AECT ✵"",""id"":12030342,""id_str"":""12030342"",""indices"":[3,8]}],""urls"":[]}"
